"x","y","dist","rel.angle","behav_fine","behav_coarse","dt","id","obs","time1","SL","TA","tseg"
39.2423334837428,-260.188658510805,0.959157225963082,-1.48401643741275,"Exploratory","Exploratory",3600,1,2006,2006,1,3,9
37.89546332596,-259.8394986131,1.39139205693139,1.06858797996143,"Exploratory","Exploratory",3600,1,2007,2007,1,6,9
39.083685060068,-259.356179386614,1.28275810817849,-2.50161948550998,"Exploratory","Exploratory",3600,1,2008,2008,1,1,9
38.501419577315,-261.246345344634,1.97781708994125,-2.25594092634329,"Exploratory","Exploratory",3600,1,2009,2009,1,2,9
40.0338569832898,-261.620342531592,1.57741506873859,1.63024744792701,"Exploratory","Exploratory",3600,1,2010,2010,1,7,9
39.4082788956266,-261.54522220972,0.630072223259011,-3.02172740307527,"Exploratory","Exploratory",3600,1,2011,2011,1,1,9
37.6216594976954,-264.827986664972,3.73745252033163,1.19189354712753,"Exploratory","Exploratory",3600,1,2012,2012,2,6,9
37.0186650439896,-264.583370477138,0.650722206898425,-1.45776824775029,"Exploratory","Exploratory",3600,1,2013,2013,1,3,9
36.7908666970574,-265.843867662498,1.28091578223041,1.77738899328298,"Exploratory","Exploratory",3600,1,2014,2014,1,7,9
35.6059491700137,-265.732704437491,1.19012050166751,-1.48554644784097,"Exploratory","Exploratory",3600,1,2015,2015,1,3,9
36.613564533298,-266.91753973289,1.55535314239202,2.36907932989192,"Exploratory","Exploratory",3600,1,2016,2016,1,8,9
36.8643427158592,-266.629596710175,0.381838815704677,1.72033087697199,"Exploratory","Exploratory",3600,1,2017,2017,1,7,9
37.0567113450607,-269.232209932452,2.60971287199774,-2.3512930270553,"Exploratory","Exploratory",3600,1,2018,2018,2,2,9
36.5454619945033,-270.783890572214,1.63373458868316,-0.392058974578551,"Exploratory","Exploratory",3600,1,2019,2019,1,4,9
37.5278784520701,-271.841331601497,1.44337231042717,1.06691490638549,"Exploratory","Exploratory",3600,1,2020,2020,1,6,9
35.5862148558566,-271.282764878141,2.02040944001484,-2.59954255210161,"Exploratory","Exploratory",3600,1,2021,2021,1,1,9
36.2138619523711,-271.974166956886,0.933797468542404,2.58800884305919,"Exploratory","Exploratory",3600,1,2022,2022,1,8,9
35.2609441559172,-275.611325786791,3.75991711088893,-0.993337625916426,"Exploratory","Exploratory",3600,1,2023,2023,2,3,9
36.8074814117394,-275.136837870813,1.61768855656933,2.12472191887635,"Exploratory","Exploratory",3600,1,2024,2024,1,7,9
36.0981898062105,-275.080508267716,0.711524845566784,2.7646526082039,"Exploratory","Exploratory",3600,1,2025,2025,1,8,9
39.9894701849316,-271.242629112984,5.4654715617366,-2.28385306536163,"Exploratory","Exploratory",3600,1,2026,2026,3,2,9
39.2615747377146,-271.910903300075,0.988140764877246,3.10582408272525,"Exploratory","Exploratory",3600,1,2027,2027,1,8,9
41.7017592751372,-272.07401126167,2.44562973154393,2.33212882362359,"Exploratory","Exploratory",3600,1,2028,2028,1,7,9
42.8010961275247,-268.292036712699,3.93851152138517,1.35465678858414,"Exploratory","Exploratory",3600,1,2029,2029,2,6,9
42.2449871415221,-266.983516600707,1.42178834142094,0.684745565235582,"Exploratory","Exploratory",3600,1,2030,2030,1,5,9
39.6901848254278,-269.296313564947,3.4461637616511,1.90465495471826,"Exploratory","Exploratory",3600,1,2031,2031,2,7,9
41.142660203314,-266.679127454209,2.99321697536378,-2.81317329259945,"Exploratory","Exploratory",3600,1,2032,2032,2,1,9
40.4841035134089,-268.980037931086,2.39330021861518,-2.91370031972506,"Exploratory","Exploratory",3600,1,2033,2033,1,1,9
40.8721455223823,-269.400164839647,0.571911898831257,1.02448143143236,"Exploratory","Exploratory",3600,1,2034,2034,1,6,9
41.6269583203115,-270.708956106413,1.51085305039302,-0.222588481943722,"Exploratory","Exploratory",3600,1,2035,2035,1,4,9
43.3798130711944,-269.86806918558,1.94411691812029,1.49496237376636,"Exploratory","Exploratory",3600,1,2036,2036,1,6,9
41.6725842303034,-269.485766780077,1.74951005839428,2.4739995746184,"Exploratory","Exploratory",3600,1,2037,2037,1,8,9
44.0690524141274,-269.958051257713,2.44256266734264,-3.1158770963079,"Exploratory","Exploratory",3600,1,2038,2038,1,1,9
43.7881957072987,-271.98081596266,2.04216981207515,-1.51418048426638,"Exploratory","Exploratory",3600,1,2039,2039,1,3,9
41.9533963896891,-269.674432928864,2.94718361058246,-2.33161678035208,"Exploratory","Exploratory",3600,1,2040,2040,2,2,9
44.2222949518283,-270.57636989627,2.44159599001372,-2.62117465151967,"Exploratory","Exploratory",3600,1,2041,2041,1,1,9
44.8821914172349,-270.853737151304,0.715818370273718,-0.0195311281555979,"Exploratory","Exploratory",3600,1,2042,2042,1,4,9
45.9717432826931,-271.327829805273,1.18822856053486,-0.0125169143397237,"Exploratory","Exploratory",3600,1,2043,2043,1,4,9
47.4929047025683,-268.283818661413,3.40293048845554,1.5177869357467,"Exploratory","Exploratory",3600,1,2044,2044,2,6,9
47.7100706112883,-268.738473868345,0.503857508726793,-2.23255891504009,"Exploratory","Exploratory",3600,1,2045,2045,1,2,9
48.1645695619909,-269.017125603876,0.533119204216233,0.575194621564765,"Exploratory","Exploratory",3600,1,2046,2046,1,5,9
52.9448453520742,-268.586236043353,4.79965649214861,0.639889812470575,"Exploratory","Exploratory",3600,1,2047,2047,2,5,9
52.4582247700309,-268.83542099612,0.546710829921906,-2.75822997505259,"Exploratory","Exploratory",3600,1,2048,2048,1,1,9
54.1396835287794,-270.346463371554,2.26065313963246,1.93626529358718,"Exploratory","Exploratory",3600,1,2049,2049,1,7,9
53.1921292305323,-270.310874820575,0.948222385881836,-2.44706476435544,"Exploratory","Exploratory",3600,1,2050,2050,1,1,9
52.3222669382233,-271.943994228808,1.8503349451196,1.11892078537052,"Exploratory","Exploratory",3600,1,2051,2051,1,6,9
55.3208156150312,-276.399213765278,5.37031426318088,1.08181935423271,"Exploratory","Exploratory",3600,1,2052,2052,3,6,9
55.3308711808008,-276.376895276389,0.0244791615302783,2.12587940160444,"Exploratory","Exploratory",3600,1,2053,2053,1,7,9
56.8619190407546,-274.013697255163,2.81581470217699,-0.151567103686816,"Exploratory","Exploratory",3600,1,2054,2054,2,4,9
58.0556842166921,-272.026574424809,2.31813123834564,0.0339060128243868,"Exploratory","Exploratory",3600,1,2055,2055,1,5,9
56.971993835639,-273.079253589352,1.51080053794357,2.8826508694994,"Exploratory","Exploratory",3600,1,2056,2056,1,8,9
57.7012094188448,-273.159375792307,0.733604071823851,2.26127378646689,"Exploratory","Exploratory",3600,1,2057,2057,1,7,9
55.6455020590269,-272.939443639648,2.06743872968052,-3.13873783186358,"Exploratory","Exploratory",3600,1,2058,2058,1,1,9
53.392612042942,-272.022265239845,2.43243286477572,-0.280041564192352,"Exploratory","Exploratory",3600,1,2059,2059,1,4,9
55.1304403470471,-271.524643112753,1.80767115259377,-2.47608574553865,"Exploratory","Exploratory",3600,1,2060,2060,1,1,9
57.4818113227337,-275.027819091469,4.21914534036825,-1.25853873176126,"Exploratory","Exploratory",3600,1,2061,2061,2,3,9
58.6674187655104,-276.765012312981,2.10321308887945,0.00773138599754557,"Exploratory","Exploratory",3600,1,2062,2062,1,5,9
58.2594898421836,-278.481544702502,1.76433824726533,-0.832192643958249,"Exploratory","Exploratory",3600,1,2063,2063,1,3,9
57.7099438356207,-279.421616981296,1.08891537902876,-0.295683922547936,"Exploratory","Exploratory",3600,1,2064,2064,1,4,9
57.2988234183546,-279.77377235451,0.541325599225285,-0.333494684626516,"Exploratory","Exploratory",3600,1,2065,2065,1,4,9
51.9599178552239,-276.449731200111,6.28913048108922,-1.26517550393518,"Exploratory","Exploratory",3600,1,2066,2066,3,3,9
52.5371210884057,-275.288899243869,1.29641598379042,-1.47535057299328,"Exploratory","Exploratory",3600,1,2067,2067,1,3,9
49.3887387154597,-277.769878514698,4.00843731503427,2.69961887903661,"Exploratory","Exploratory",3600,1,2068,2068,2,8,9
48.7115574194382,-275.263871798358,2.59588986091877,-1.97426790859435,"Exploratory","Exploratory",3600,1,2069,2069,2,2,9
50.2250978138465,-274.039399745362,1.9468272481332,-1.15450439365064,"Exploratory","Exploratory",3600,1,2070,2070,1,3,9
47.7177412871181,-272.794417636636,2.79943158572893,2.00051165391168,"Exploratory","Exploratory",3600,1,2071,2071,2,7,9
45.9362152626306,-270.169736230226,3.17218969500212,-0.513599633486275,"Exploratory","Exploratory",3600,1,2072,2072,2,4,9
44.0512550411914,-271.718133465367,2.43938702017489,1.66215178359065,"Exploratory","Exploratory",3600,1,2073,2073,1,7,9
44.6441093043431,-271.066664268426,0.880845214495568,-2.99680641365603,"Exploratory","Exploratory",3600,1,2074,2074,1,1,9
44.7891426581546,-271.157945224974,0.171367694581289,-1.39421134316153,"Exploratory","Exploratory",3600,1,2075,2075,1,3,9
44.6350278231035,-268.182299729033,2.97963378620465,2.18428427005879,"Exploratory","Exploratory",3600,1,2076,2076,2,7,9
44.6028703178653,-269.811336276451,1.62935391427607,3.07010918486211,"Exploratory","Exploratory",3600,1,2077,2077,1,8,9
43.9251550409197,-272.137805405058,2.42317077461861,-0.263724392448082,"Exploratory","Exploratory",3600,1,2078,2078,1,4,9
44.337934886746,-272.711033296186,0.706383335227588,0.907549145876171,"Exploratory","Exploratory",3600,1,2079,2079,1,6,9
42.9615674078059,-271.715363965955,1.69874802494274,-2.82114451962734,"Exploratory","Exploratory",3600,1,2080,2080,1,1,9
43.1533612724391,-270.115860861351,1.61096091453148,-1.06387388152031,"Exploratory","Exploratory",3600,1,2081,2081,1,3,9
41.6156432276497,-270.100724303146,1.537792541491,1.68029175418752,"Exploratory","Exploratory",3600,1,2082,2082,1,7,9
42.0341885716477,-267.975952881607,2.16560241013241,-1.75544672451085,"Exploratory","Exploratory",3600,1,2083,2083,1,2,9
42.2102693771112,-268.020476269741,0.181622636649574,-1.62396917992052,"Exploratory","Exploratory",3600,1,2084,2084,1,2,9
40.9117446216122,-269.181789864561,1.74207227351749,-2.16425085190651,"Exploratory","Exploratory",3600,1,2085,2085,1,2,9
41.311088697512,-268.972392299951,0.450913551604947,2.89485755889416,"Exploratory","Exploratory",3600,1,2086,2086,1,8,9
42.7578663799743,-272.068424630628,3.41739401519145,-1.61658900398085,"Exploratory","Exploratory",3600,1,2087,2087,2,2,9
42.9445766525689,-272.076105831866,0.186868206886055,1.09253225358797,"Exploratory","Exploratory",3600,1,2088,2088,1,6,9
39.3371240627618,-275.170620137273,4.75286576436502,-2.39146456148096,"Exploratory","Exploratory",3600,1,2089,2089,2,1,9
39.1639028021518,-275.660149268867,0.519272929976376,0.521681692650766,"Exploratory","Exploratory",3600,1,2090,2090,1,5,9
35.8641359773928,-277.593546867816,3.82445909553251,-0.700691465926351,"Exploratory","Exploratory",3600,1,2091,2091,2,4,9
32.8328784027287,-278.025018249943,3.06181156140497,-0.388610900072407,"Exploratory","Exploratory",3600,1,2092,2092,2,4,9
33.9205816289449,-277.229995430623,1.34727858721204,-2.65180664490515,"Exploratory","Exploratory",3600,1,2093,2093,1,1,9
33.8409015688573,-277.260678036588,0.0853834543943471,2.87798776984544,"Exploratory","Exploratory",3600,1,2094,2094,1,8,9
29.7529602083693,-276.407668778363,4.17598962659233,-0.573285045337536,"Exploratory","Exploratory",3600,1,2095,2095,2,4,9
29.2302866073667,-276.181561230605,0.569484254688487,-0.202575570977079,"Exploratory","Exploratory",3600,1,2096,2096,1,4,9
31.156109542053,-279.251964972989,3.62438589515671,2.53928002784559,"Exploratory","Exploratory",3600,1,2097,2097,2,8,9
33.0939675140847,-282.706619059622,3.96105142330364,-0.0489905575905096,"Exploratory","Exploratory",3600,1,2098,2098,2,4,9
